,BHK,Size,Floor,Bathroom,city_status_Bangalore,city_status_Chennai,city_status_Delhi,city_status_Hyderabad,city_status_Kolkata,city_status_Mumbai,Furnishing_status_Furnished,Furnishing_status_Semi-Furnished,Furnishing_status_Unfurnished,Tenant_preferred_Bachelors,Tenant_preferred_Bachelors/Family,Tenant_preferred_Family
398,1,400,1,1,0,0,0,0,1,0,0,0,1,0,1,0
399,2,650,1,1,0,0,0,0,1,0,0,0,1,0,1,0
400,1,450,1,1,0,0,0,0,1,0,0,0,1,0,1,0
401,2,600,0,1,0,0,0,0,1,0,0,0,1,0,1,0
402,3,1200,1,2,0,0,0,0,1,0,0,0,1,0,0,1
403,2,700,3,1,0,0,0,0,1,0,0,0,1,1,0,0
404,1,300,0,1,0,0,0,0,1,0,0,0,1,1,0,0
405,3,1200,1,3,0,0,0,0,1,0,0,0,1,0,1,0
406,3,1300,0,2,0,0,0,0,1,0,0,0,1,1,0,0
407,1,400,0,1,0,0,0,0,1,0,0,0,1,0,1,0
408,3,1320,0,2,0,0,0,0,1,0,0,0,1,1,0,0
409,2,1000,0,2,0,0,0,0,1,0,1,0,0,0,1,0
410,2,700,1,1,0,0,0,0,1,0,0,0,1,1,0,0
411,2,800,0,2,0,0,0,0,1,0,0,0,1,0,1,0
412,2,900,0,1,0,0,0,0,1,0,1,0,0,0,1,0
413,3,1700,0,2,0,0,0,0,1,0,0,0,1,0,1,0
414,2,600,0,1,0,0,0,0,1,0,0,0,1,1,0,0
415,2,850,1,2,0,0,0,0,1,0,0,0,1,0,0,1
416,2,550,1,1,0,0,0,0,1,0,0,0,1,1,0,0
417,1,650,0,1,0,0,0,0,1,0,1,0,0,0,1,0
418,1,800,0,1,0,0,0,0,1,0,0,0,1,0,1,0
419,2,475,0,1,0,0,0,0,1,0,0,0,1,0,1,0
420,1,200,0,1,0,0,0,0,1,0,0,0,1,0,1,0
421,1,400,0,1,0,0,0,0,1,0,0,0,1,0,1,0
422,1,500,0,1,0,0,0,0,1,0,1,0,0,0,1,0
423,2,550,2,1,0,0,0,0,1,0,0,0,1,0,1,0
424,2,800,1,1,0,0,0,0,1,0,0,0,1,0,1,0
425,2,1000,2,2,0,0,0,0,1,0,1,0,0,0,1,0
426,1,400,0,1,0,0,0,0,1,0,0,1,0,1,0,0
427,1,300,1,1,0,0,0,0,1,0,0,0,1,0,1,0
428,2,450,1,1,0,0,0,0,1,0,0,0,1,0,1,0
429,2,450,1,1,0,0,0,0,1,0,0,0,1,0,1,0
430,2,1100,0,2,0,0,0,0,1,0,0,0,1,0,1,0
431,1,450,2,1,0,0,0,0,1,0,0,0,1,0,1,0
432,2,1100,0,2,0,0,0,0,1,0,0,0,1,1,0,0
433,2,650,2,1,0,0,0,0,1,0,0,0,1,0,1,0
434,2,780,0,1,0,0,0,0,1,0,0,0,1,1,0,0
435,3,1100,0,2,0,0,0,0,1,0,0,1,0,0,1,0
436,1,800,2,1,0,0,0,0,1,0,0,0,1,0,1,0
437,1,500,0,2,0,0,0,0,1,0,0,1,0,0,1,0
438,1,400,3,1,0,0,0,0,1,0,0,0,1,1,0,0
439,1,450,1,1,0,0,0,0,1,0,0,0,1,0,1,0
440,2,550,0,1,0,0,0,0,1,0,0,0,1,0,1,0
441,2,600,1,1,0,0,0,0,1,0,0,0,1,0,1,0
442,1,200,1,1,0,0,0,0,1,0,0,0,1,0,1,0
443,2,500,1,1,0,0,0,0,1,0,0,1,0,0,1,0
444,1,450,0,1,0,0,0,0,1,0,0,0,1,1,0,0
445,2,1050,0,2,0,0,0,0,1,0,0,0,1,0,1,0
446,3,1000,2,2,0,0,0,0,1,0,0,0,1,1,0,0
447,2,1200,0,2,0,0,0,0,1,0,0,1,0,0,1,0
448,3,1100,1,2,0,0,0,0,1,0,0,1,0,0,0,1
449,1,220,0,1,0,0,0,0,1,0,0,0,1,0,1,0
450,1,350,1,1,0,0,0,0,1,0,0,0,1,0,1,0
451,3,1100,0,1,0,0,0,0,1,0,0,0,1,1,0,0
452,2,800,0,1,0,0,0,0,1,0,0,0,1,0,1,0
453,2,950,0,1,0,0,0,0,1,0,0,0,1,0,1,0
454,3,1200,0,1,0,0,0,0,1,0,0,0,1,0,1,0
455,2,700,0,1,0,0,0,0,1,0,0,1,0,0,1,0
456,1,500,1,1,0,0,0,0,1,0,0,0,1,0,1,0
457,2,570,0,1,0,0,0,0,1,0,0,0,1,0,1,0
458,2,650,2,1,0,0,0,0,1,0,0,0,1,0,1,0
459,3,1200,1,3,0,0,0,0,1,0,0,0,1,0,1,0
460,5,960,0,2,0,0,0,0,1,0,0,0,1,0,1,0
461,2,1250,1,2,0,0,0,0,1,0,0,1,0,0,1,0
462,3,120,2,2,0,0,0,0,1,0,1,0,0,0,1,0
463,3,950,1,2,0,0,0,0,1,0,0,1,0,0,1,0
464,1,600,1,1,0,0,0,0,1,0,0,0,1,0,1,0
465,2,750,2,1,0,0,0,0,1,0,0,0,1,0,1,0
466,3,1200,3,2,0,0,0,0,1,0,0,0,1,0,1,0
467,1,400,0,1,0,0,0,0,1,0,0,1,0,0,1,0
468,1,600,0,1,0,0,0,0,1,0,1,0,0,0,1,0
469,2,700,0,1,0,0,0,0,1,0,0,0,1,0,1,0
470,2,850,0,1,0,0,0,0,1,0,0,1,0,0,1,0
471,1,500,0,1,0,0,0,0,1,0,0,1,0,0,1,0
472,2,650,0,1,0,0,0,0,1,0,0,0,1,0,1,0
473,2,800,0,2,0,0,0,0,1,0,0,1,0,0,1,0
474,3,830,3,2,0,0,0,0,1,0,0,0,1,0,1,0
475,2,600,0,1,0,0,0,0,1,0,0,0,1,1,0,0
476,2,800,1,1,0,0,0,0,1,0,0,0,1,0,1,0
477,2,1200,0,2,0,0,0,0,1,0,0,1,0,0,0,1
478,2,1000,0,2,0,0,0,0,1,0,1,0,0,0,1,0
479,2,750,0,2,0,0,0,0,1,0,0,0,1,0,1,0
480,2,800,0,2,0,0,0,0,1,0,0,0,1,1,0,0
481,2,1200,0,2,0,0,0,0,1,0,0,0,1,0,1,0
482,2,750,4,1,0,0,0,0,1,0,0,0,1,0,1,0
483,3,1500,11,2,0,0,0,0,1,0,0,1,0,0,1,0
484,1,300,1,1,0,0,0,0,1,0,0,0,1,0,1,0
485,3,800,0,1,0,0,0,0,1,0,0,0,1,1,0,0
486,2,450,0,2,0,0,0,0,1,0,0,0,1,0,1,0
487,4,1200,5,2,0,0,0,0,1,0,1,0,0,0,1,0
488,2,500,11,2,0,0,0,0,1,0,0,1,0,0,1,0
489,2,900,0,2,0,0,0,0,1,0,0,1,0,0,1,0
490,2,460,0,1,0,0,0,0,1,0,0,0,1,1,0,0
491,2,530,2,1,0,0,0,0,1,0,0,1,0,0,0,1
492,2,650,0,2,0,0,0,0,1,0,0,1,0,0,1,0
493,2,700,0,2,0,0,0,0,1,0,0,1,0,1,0,0
494,2,400,2,1,0,0,0,0,1,0,0,0,1,0,1,0
495,2,1000,0,2,0,0,0,0,1,0,0,0,1,0,1,0
496,1,400,0,1,0,0,0,0,1,0,0,1,0,1,0,0
497,2,700,0,2,0,0,0,0,1,0,0,0,1,1,0,0
498,2,850,1,2,0,0,0,0,1,0,0,1,0,1,0,0
499,2,558,3,2,0,0,0,0,1,0,0,0,1,0,1,0
500,2,800,3,1,0,0,0,0,1,0,0,0,1,0,1,0
501,2,900,1,2,0,0,0,0,1,0,0,0,1,0,1,0
502,3,1600,1,2,0,0,0,0,1,0,1,0,0,0,1,0
503,1,150,1,1,0,0,0,0,1,0,0,0,1,1,0,0
504,3,1600,0,2,0,0,0,0,1,0,0,0,1,1,0,0
505,3,1000,2,1,0,0,0,0,1,0,0,0,1,0,1,0
506,1,700,1,1,0,0,0,0,1,0,0,0,1,0,1,0
507,1,175,0,1,0,0,0,0,1,0,0,0,1,0,1,0
508,1,450,0,1,0,0,0,0,1,0,0,1,0,0,1,0
509,3,1700,1,3,0,0,0,0,1,0,0,1,0,1,0,0
510,2,425,2,1,0,0,0,0,1,0,0,0,1,0,1,0
511,3,900,1,3,0,0,0,0,1,0,0,1,0,0,1,0
512,1,400,4,1,0,0,0,0,1,0,0,0,1,0,1,0
513,2,600,0,1,0,0,0,0,1,0,0,0,1,0,1,0
514,2,721,3,2,0,0,0,0,1,0,1,0,0,0,1,0
515,3,1150,1,2,0,0,0,0,1,0,0,0,1,0,1,0
516,3,2210,0,3,0,0,0,0,1,0,0,0,1,0,1,0
517,2,675,0,1,0,0,0,0,1,0,0,0,1,0,1,0
518,2,1320,102,2,0,0,0,0,1,0,1,0,0,0,1,0
519,1,250,0,1,0,0,0,0,1,0,0,0,1,0,1,0
520,2,720,0,2,0,0,0,0,1,0,0,0,1,1,0,0
521,5,1880,2,2,0,0,0,0,1,0,0,0,1,1,0,0
522,3,850,1,3,0,0,0,0,1,0,0,1,0,0,1,0
523,2,1050,1,2,0,0,0,0,1,0,0,0,1,0,1,0
524,1,320,2,1,0,0,0,0,0,1,0,1,0,0,1,0
525,2,750,4,2,0,0,0,0,0,1,1,0,0,0,1,0
526,1,450,7,1,0,0,0,0,0,1,1,0,0,0,1,0
527,3,1100,2,3,0,0,0,0,0,1,0,0,1,0,0,1
528,1,640,6,1,0,0,0,0,0,1,1,0,0,0,1,0
529,1,650,4,1,0,0,0,0,0,1,0,0,1,1,0,0
530,2,800,14,2,0,0,0,0,0,1,0,0,1,0,1,0
531,4,1600,43,5,0,0,0,0,0,1,0,1,0,0,1,0
532,1,460,2,1,0,0,0,0,0,1,0,0,1,0,1,0
533,4,1650,13,4,0,0,0,0,0,1,0,1,0,0,1,0
534,1,480,2,2,0,0,0,0,0,1,0,1,0,1,0,0
535,1,500,1,2,0,0,0,0,0,1,1,0,0,1,0,0
536,1,490,2,2,0,0,0,0,0,1,0,1,0,1,0,0
537,1,620,2,1,0,0,0,0,0,1,1,0,0,0,1,0
538,2,518,5,2,0,0,0,0,0,1,0,1,0,0,1,0
539,2,700,4,2,0,0,0,0,0,1,0,1,0,0,1,0
540,2,777,18,2,0,0,0,0,0,1,0,1,0,0,1,0
541,2,650,6,2,0,0,0,0,0,1,0,0,1,0,0,1
542,3,1800,3,4,0,0,0,0,0,1,0,1,0,0,1,0
543,5,2308,17,5,0,0,0,0,0,1,1,0,0,0,0,1
544,1,425,11,2,0,0,0,0,0,1,0,0,1,0,1,0
545,2,890,7,2,0,0,0,0,0,1,0,0,1,1,0,0
546,1,270,14,1,0,0,0,0,0,1,0,0,1,0,1,0
547,2,850,4,2,0,0,0,0,0,1,0,1,0,1,0,0
548,2,888,9,2,0,0,0,0,0,1,0,1,0,0,1,0
549,2,650,101,2,0,0,0,0,0,1,0,1,0,0,0,1
550,1,275,19,1,0,0,0,0,0,1,0,0,1,1,0,0
551,2,700,3,2,0,0,0,0,0,1,0,1,0,0,0,1
552,1,375,1,1,0,0,0,0,0,1,0,0,1,0,1,0
553,1,424,3,1,0,0,0,0,0,1,0,1,0,0,1,0
554,1,400,8,2,0,0,0,0,0,1,1,0,0,0,1,0
555,1,450,6,1,0,0,0,0,0,1,1,0,0,0,1,0
556,4,2079,4,5,0,0,0,0,0,1,0,1,0,0,1,0
557,2,586,0,1,0,0,0,0,0,1,0,1,0,0,1,0
558,2,610,1,2,0,0,0,0,0,1,1,0,0,0,1,0
559,1,488,101,2,0,0,0,0,0,1,0,1,0,0,1,0
560,3,1200,60,3,0,0,0,0,0,1,0,1,0,0,1,0
561,2,722,34,2,0,0,0,0,0,1,0,1,0,0,1,0
562,1,450,5,1,0,0,0,0,0,1,0,0,1,0,1,0
563,1,500,2,2,0,0,0,0,0,1,0,1,0,0,1,0
564,2,680,5,2,0,0,0,0,0,1,1,0,0,1,0,0
565,2,1150,14,2,0,0,0,0,0,1,0,0,1,0,1,0
566,2,830,2,2,0,0,0,0,0,1,1,0,0,1,0,0
567,1,550,5,1,0,0,0,0,0,1,1,0,0,0,1,0
568,1,470,6,2,0,0,0,0,0,1,0,1,0,0,0,1
569,1,410,9,2,0,0,0,0,0,1,0,1,0,0,0,1
570,2,710,11,2,0,0,0,0,0,1,0,1,0,0,1,0
571,2,750,12,2,0,0,0,0,0,1,0,1,0,0,1,0
572,2,800,6,2,0,0,0,0,0,1,0,0,1,0,1,0
573,1,435,3,2,0,0,0,0,0,1,0,0,1,0,1,0
574,1,500,26,1,0,0,0,0,0,1,0,1,0,0,1,0
575,2,800,1,2,0,0,0,0,0,1,1,0,0,0,1,0
576,1,540,2,2,0,0,0,0,0,1,0,1,0,0,0,1
577,2,1050,25,2,0,0,0,0,0,1,0,0,1,0,1,0
578,2,700,25,2,0,0,0,0,0,1,0,1,0,0,1,0
579,4,1600,53,4,0,0,0,0,0,1,0,1,0,0,1,0
580,2,600,2,1,0,0,0,0,0,1,1,0,0,0,1,0
581,1,300,0,2,0,0,0,0,0,1,0,0,1,0,1,0
582,1,550,3,2,0,0,0,0,0,1,0,0,1,1,0,0
583,3,932,14,3,0,0,0,0,0,1,0,1,0,0,1,0
584,1,450,13,2,0,0,0,0,0,1,0,0,1,0,1,0
585,2,600,2,2,0,0,0,0,0,1,0,0,1,0,1,0
586,1,424,16,2,0,0,0,0,0,1,0,0,1,0,1,0
587,2,560,0,2,0,0,0,0,0,1,1,0,0,1,0,0
588,1,450,10,2,0,0,0,0,0,1,0,0,1,1,0,0
589,4,3000,39,5,0,0,0,0,0,1,0,1,0,0,1,0
590,1,600,3,2,0,0,0,0,0,1,1,0,0,0,0,1
591,3,1400,16,3,0,0,0,0,0,1,1,0,0,1,0,0
592,2,630,10,2,0,0,0,0,0,1,0,0,1,1,0,0
593,3,1400,4,3,0,0,0,0,0,1,0,0,1,0,1,0
594,1,320,12,1,0,0,0,0,0,1,1,0,0,0,0,1
595,2,1000,4,2,0,0,0,0,0,1,0,0,1,1,0,0
596,3,1150,32,3,0,0,0,0,0,1,0,0,1,0,1,0
597,2,751,3,2,0,0,0,0,0,1,0,1,0,0,0,1
598,2,570,4,2,0,0,0,0,0,1,1,0,0,0,0,1
599,2,696,13,2,0,0,0,0,0,1,0,1,0,0,1,0
600,4,1600,9,4,0,0,0,0,0,1,0,0,1,0,0,1
601,3,2500,47,3,0,0,0,0,0,1,0,1,0,1,0,0
602,3,1150,7,3,0,0,0,0,0,1,0,0,1,0,1,0
603,3,1500,7,4,0,0,0,0,0,1,0,1,0,0,1,0
604,3,950,6,3,0,0,0,0,0,1,1,0,0,0,1,0
605,2,750,11,2,0,0,0,0,0,1,0,0,1,1,0,0
606,2,715,5,2,0,0,0,0,0,1,1,0,0,0,1,0
607,3,1337,28,3,0,0,0,0,0,1,1,0,0,0,1,0
608,3,737,13,3,0,0,0,0,0,1,0,1,0,1,0,0
609,2,750,6,2,0,0,0,0,0,1,0,0,1,1,0,0
610,2,760,4,2,0,0,0,0,0,1,0,1,0,0,1,0
611,2,750,8,2,0,0,0,0,0,1,0,1,0,0,1,0
612,2,650,2,2,0,0,0,0,0,1,0,1,0,1,0,0
613,2,1000,4,2,0,0,0,0,0,1,0,1,0,0,1,0
614,1,570,0,1,0,0,0,0,0,1,0,0,1,0,1,0
615,2,900,5,2,0,0,0,0,0,1,0,1,0,0,0,1
616,2,760,3,2,0,0,0,0,0,1,0,0,1,0,0,1
617,3,1500,17,4,0,0,0,0,0,1,0,0,1,0,1,0
618,3,1150,10,3,0,0,0,0,0,1,0,0,1,0,0,1
619,3,1100,8,3,0,0,0,0,0,1,0,1,0,0,0,1
620,3,1000,9,3,0,0,0,0,0,1,1,0,0,0,1,0
621,2,720,14,2,0,0,0,0,0,1,0,0,1,1,0,0
622,1,365,18,1,0,0,0,0,0,1,1,0,0,0,0,1
623,4,2000,9,4,0,0,0,0,0,1,1,0,0,0,1,0
624,1,400,2,1,0,0,0,0,0,1,0,0,1,0,1,0
625,3,1330,12,4,0,0,0,0,0,1,0,1,0,0,1,0
626,3,850,25,3,0,0,0,0,0,1,0,1,0,0,0,1
627,4,2000,4,5,0,0,0,0,0,1,1,0,0,0,1,0
628,2,700,2,2,0,0,0,0,0,1,0,1,0,0,1,0
629,2,900,7,2,0,0,0,0,0,1,0,1,0,1,0,0
630,2,650,10,2,0,0,0,0,0,1,1,0,0,0,0,1
631,4,2600,101,4,0,0,0,0,0,1,0,0,1,0,0,1
632,2,680,5,2,0,0,0,0,0,1,0,0,1,0,1,0
633,3,950,101,3,0,0,0,0,0,1,0,1,0,0,1,0
634,4,1783,5,3,0,0,0,0,0,1,0,1,0,0,1,0
635,3,1330,101,3,0,0,0,0,0,1,0,0,1,0,1,0
636,1,565,1,2,0,0,0,0,0,1,0,0,1,0,1,0
637,1,450,4,1,0,0,0,0,0,1,0,0,1,0,1,0
638,2,710,5,2,0,0,0,0,0,1,0,1,0,0,1,0
639,3,1514,34,4,0,0,0,0,0,1,0,1,0,0,1,0
640,3,1080,5,3,0,0,0,0,0,1,0,0,1,0,1,0
641,2,700,5,2,0,0,0,0,0,1,0,0,1,0,0,1
642,3,890,11,2,0,0,0,0,0,1,0,0,1,0,1,0
643,3,1250,5,3,0,0,0,0,0,1,0,1,0,0,1,0
644,1,300,4,1,0,0,0,0,0,1,0,1,0,0,1,0
645,2,720,5,2,0,0,0,0,0,1,0,0,1,0,1,0
646,3,825,20,3,0,0,0,0,0,1,1,0,0,0,0,1
647,2,500,1,2,0,0,0,0,0,1,1,0,0,0,1,0
648,2,750,12,2,0,0,0,0,0,1,0,1,0,0,1,0
649,2,750,15,2,0,0,0,0,0,1,0,1,0,0,1,0
650,1,360,3,1,0,0,0,0,0,1,1,0,0,0,1,0
651,4,1545,65,5,0,0,0,0,0,1,0,1,0,0,0,1
652,1,400,4,1,0,0,0,0,0,1,0,0,1,0,1,0
653,3,750,6,2,0,0,0,0,0,1,0,0,1,0,0,1
654,1,432,5,2,0,0,0,0,0,1,0,0,1,0,0,1
655,2,780,17,2,0,0,0,0,0,1,0,0,1,0,0,1
656,2,695,4,1,0,0,0,0,0,1,0,1,0,0,1,0
657,1,375,6,1,0,0,0,0,0,1,0,0,1,0,1,0
658,3,1095,40,3,0,0,0,0,0,1,0,1,0,0,1,0
659,1,475,4,2,0,0,0,0,0,1,0,1,0,0,0,1
660,2,790,9,2,0,0,0,0,0,1,0,0,1,0,1,0
661,2,661,19,2,0,0,0,0,0,1,0,1,0,0,1,0
662,2,700,5,2,0,0,0,0,0,1,0,1,0,0,1,0
663,1,420,6,1,0,0,0,0,0,1,0,1,0,0,0,1
664,2,750,5,2,0,0,0,0,0,1,0,0,1,0,1,0
665,2,950,0,3,0,0,0,0,0,1,0,1,0,0,1,0
666,5,1880,15,5,0,0,0,0,0,1,1,0,0,0,0,1
667,3,1350,11,3,0,0,0,0,0,1,1,0,0,0,1,0
668,1,330,4,1,0,0,0,0,0,1,0,1,0,0,0,1
669,2,750,8,2,0,0,0,0,0,1,0,0,1,0,1,0
670,2,925,10,3,0,0,0,0,0,1,1,0,0,0,1,0
671,3,1150,17,3,0,0,0,0,0,1,0,1,0,0,0,1
672,3,1105,15,3,0,0,0,0,0,1,0,0,1,0,1,0
673,3,1050,9,3,0,0,0,0,0,1,1,0,0,1,0,0
674,1,410,4,1,0,0,0,0,0,1,0,1,0,1,0,0
675,1,460,7,2,0,0,0,0,0,1,0,0,1,0,1,0
676,1,600,2,1,0,0,0,0,0,1,0,1,0,0,1,0
677,1,570,6,2,0,0,0,0,0,1,1,0,0,0,1,0
678,2,720,8,2,0,0,0,0,0,1,1,0,0,0,1,0
679,1,500,4,2,0,0,0,0,0,1,0,1,0,1,0,0
680,4,1460,11,4,0,0,0,0,0,1,0,1,0,0,1,0
681,1,415,5,2,0,0,0,0,0,1,0,0,1,1,0,0
682,3,1400,6,3,0,0,0,0,0,1,0,1,0,0,1,0
683,1,270,1,1,0,0,0,0,0,1,0,0,1,0,1,0
684,2,585,7,2,0,0,0,0,0,1,0,1,0,0,1,0
685,4,1755,9,4,0,0,0,0,0,1,0,0,1,0,0,1
686,1,550,4,2,0,0,0,0,0,1,1,0,0,0,0,1
687,3,1300,37,4,0,0,0,0,0,1,0,1,0,0,1,0
688,2,1200,6,2,0,0,0,0,0,1,1,0,0,0,1,0
689,2,600,9,2,0,0,0,0,0,1,0,1,0,0,1,0
690,2,700,8,2,0,0,0,0,0,1,0,1,0,0,1,0
691,1,385,11,1,0,0,0,0,0,1,0,0,1,0,1,0
692,1,500,2,1,0,0,0,0,0,1,0,1,0,1,0,0
693,2,850,10,2,0,0,0,0,0,1,0,1,0,0,1,0
694,3,900,101,2,0,0,0,0,0,1,0,1,0,0,0,1
695,1,400,4,1,0,0,0,0,0,1,0,0,1,0,1,0
696,2,600,7,2,0,0,0,0,0,1,0,0,1,1,0,0
697,2,750,5,2,0,0,0,0,0,1,0,1,0,0,0,1
698,2,628,4,2,0,0,0,0,0,1,0,0,1,0,1,0
699,3,1330,17,4,0,0,0,0,0,1,0,0,1,1,0,0
700,3,1064,7,3,0,0,0,0,0,1,0,0,1,0,1,0
701,3,1200,14,3,0,0,0,0,0,1,1,0,0,0,0,1
702,4,2200,6,4,0,0,0,0,0,1,1,0,0,0,1,0
703,2,630,8,2,0,0,0,0,0,1,0,1,0,0,0,1
704,2,650,3,2,0,0,0,0,0,1,0,0,1,0,1,0
705,2,845,7,2,0,0,0,0,0,1,1,0,0,0,1,0
706,3,1915,3,3,0,0,0,0,0,1,0,1,0,0,1,0
707,2,900,7,2,0,0,0,0,0,1,0,1,0,0,1,0
708,2,807,14,2,0,0,0,0,0,1,0,0,1,1,0,0
709,2,1100,0,2,0,0,0,0,0,1,0,1,0,0,1,0
710,3,1600,18,5,0,0,0,0,0,1,0,1,0,0,1,0
711,2,790,3,2,0,0,0,0,0,1,0,0,1,0,1,0
712,1,380,19,1,0,0,0,0,0,1,0,0,1,0,1,0
713,2,650,4,2,0,0,0,0,0,1,0,0,1,0,0,1
714,2,800,9,2,0,0,0,0,0,1,0,1,0,0,0,1
715,2,830,13,2,0,0,0,0,0,1,0,1,0,0,1,0
716,1,410,0,1,0,0,0,0,0,1,0,0,1,1,0,0
717,1,428,7,2,0,0,0,0,0,1,0,1,0,0,1,0
718,1,550,3,1,0,0,0,0,0,1,0,1,0,0,1,0
719,2,630,11,2,0,0,0,0,0,1,0,0,1,1,0,0
720,1,550,5,2,0,0,0,0,0,1,0,0,1,1,0,0
721,1,450,4,2,0,0,0,0,0,1,0,0,1,0,1,0
722,2,750,101,2,0,0,0,0,0,1,0,0,1,0,1,0
723,2,800,12,2,0,0,0,0,0,1,0,1,0,0,1,0
724,3,1050,16,3,0,0,0,0,0,1,1,0,0,0,0,1
725,2,850,1,2,0,0,0,0,0,1,1,0,0,1,0,0
726,4,2500,12,4,0,0,0,0,0,1,0,1,0,0,1,0
727,3,2000,6,3,0,0,0,0,0,1,1,0,0,0,1,0
728,3,1330,11,4,0,0,0,0,0,1,0,1,0,0,1,0
729,3,950,2,3,0,0,0,0,0,1,0,0,1,0,1,0
730,1,435,9,2,0,0,0,0,0,1,0,1,0,1,0,0
731,3,1300,8,4,0,0,0,0,0,1,0,1,0,1,0,0
732,2,650,0,2,0,0,0,0,0,1,0,0,1,0,1,0
733,3,1550,22,3,0,0,0,0,0,1,0,1,0,0,1,0
734,1,380,3,1,0,0,0,0,0,1,0,1,0,0,1,0
735,4,1454,7,4,0,0,0,0,0,1,0,0,1,0,1,0
736,2,860,9,2,0,0,0,0,0,1,0,1,0,0,0,1
737,2,680,4,2,0,0,0,0,0,1,0,1,0,0,1,0
738,1,433,2,2,0,0,0,0,0,1,0,0,1,1,0,0
739,2,710,10,2,0,0,0,0,0,1,0,1,0,0,1,0
740,2,700,5,2,0,0,0,0,0,1,1,0,0,1,0,0
741,1,550,0,1,0,0,0,0,0,1,0,0,1,0,1,0
742,4,2700,10,5,0,0,0,0,0,1,0,1,0,0,1,0
743,1,350,0,1,0,0,0,0,0,1,0,0,1,0,1,0
744,1,490,7,1,0,0,0,0,0,1,0,1,0,0,1,0
745,3,1225,5,3,0,0,0,0,0,1,1,0,0,0,1,0
746,3,1286,7,5,0,0,0,0,0,1,0,0,1,0,1,0
747,1,425,5,2,0,0,0,0,0,1,0,0,1,0,1,0
748,2,550,7,2,0,0,0,0,0,1,0,1,0,1,0,0
749,3,1224,14,3,0,0,0,0,0,1,0,0,1,0,0,1
750,3,950,17,3,0,0,0,0,0,1,0,0,1,0,1,0
751,1,425,9,2,0,0,0,0,0,1,0,1,0,1,0,0
752,3,1000,6,3,0,0,0,0,0,1,1,0,0,0,1,0
753,2,710,15,2,0,0,0,0,0,1,0,1,0,0,1,0
754,3,1300,5,3,0,0,0,0,0,1,0,1,0,0,1,0
755,1,433,8,2,0,0,0,0,0,1,0,1,0,0,1,0
756,2,650,8,2,0,0,0,0,0,1,1,0,0,1,0,0
757,3,1650,8,4,0,0,0,0,0,1,1,0,0,1,0,0
758,2,600,1,1,0,0,0,0,0,1,0,1,0,0,1,0
759,2,850,3,2,0,0,0,0,0,1,0,1,0,0,0,1
760,1,305,6,1,0,0,0,0,0,1,0,0,1,1,0,0
761,2,490,2,2,0,0,0,0,0,1,1,0,0,0,1,0
762,2,690,4,2,0,0,0,0,0,1,0,1,0,1,0,0
763,2,635,17,2,0,0,0,0,0,1,0,0,1,0,1,0
764,3,1100,18,2,0,0,0,0,0,1,1,0,0,0,1,0
765,1,250,1,1,0,0,0,0,0,1,0,0,1,0,1,0
766,3,1200,9,3,0,0,0,0,0,1,1,0,0,0,1,0
767,2,750,2,2,0,0,0,0,0,1,0,0,1,1,0,0
768,3,1100,3,3,0,0,0,0,0,1,1,0,0,0,1,0
769,2,700,4,2,0,0,0,0,0,1,0,1,0,0,1,0
770,2,1150,11,2,0,0,0,0,0,1,0,0,1,0,1,0
771,3,1379,17,3,0,0,0,0,0,1,0,0,1,0,1,0
772,1,500,9,1,0,0,0,0,0,1,1,0,0,0,1,0
773,3,1400,10,3,0,0,0,0,0,1,0,0,1,0,1,0
774,1,390,4,1,0,0,0,0,0,1,0,0,1,0,1,0
775,2,935,2,2,0,0,0,0,0,1,1,0,0,0,1,0
776,2,535,12,2,0,0,0,0,0,1,0,0,1,0,1,0
777,3,1250,6,3,0,0,0,0,0,1,0,1,0,0,1,0
778,4,3700,5,4,0,0,0,0,0,1,1,0,0,0,1,0
779,1,350,10,2,0,0,0,0,0,1,0,0,1,1,0,0
780,3,1350,65,4,0,0,0,0,0,1,0,1,0,0,0,1
781,3,1550,5,3,0,0,0,0,0,1,0,1,0,0,1,0
782,3,1100,7,3,0,0,0,0,0,1,1,0,0,0,1,0
783,3,950,5,3,0,0,0,0,0,1,0,0,1,0,1,0
784,1,400,1,1,0,0,0,0,0,1,0,0,1,0,1,0
785,2,700,3,2,0,0,0,0,0,1,1,0,0,1,0,0
786,3,850,3,2,0,0,0,0,0,1,1,0,0,0,1,0
787,2,900,7,2,0,0,0,0,0,1,1,0,0,0,1,0
788,3,1208,5,3,0,0,0,0,0,1,0,0,1,1,0,0
789,3,1150,8,3,0,0,0,0,0,1,0,1,0,0,1,0
790,3,1600,17,4,0,0,0,0,0,1,0,1,0,0,1,0
791,2,700,10,2,0,0,0,0,0,1,1,0,0,0,1,0
792,5,3200,10,5,0,0,0,0,0,1,0,1,0,0,1,0
793,1,330,20,1,0,0,0,0,0,1,0,0,1,0,1,0
794,1,225,18,1,0,0,0,0,0,1,0,0,1,0,1,0
795,3,1050,5,3,0,0,0,0,0,1,1,0,0,0,1,0
796,1,225,4,1,0,0,0,0,0,1,0,1,0,1,0,0
797,1,463,5,2,0,0,0,0,0,1,1,0,0,0,1,0
798,4,1900,5,3,0,0,0,0,0,1,1,0,0,0,1,0
799,2,1500,15,4,0,0,0,0,0,1,1,0,0,0,1,0
800,2,1000,15,2,0,0,0,0,0,1,0,1,0,0,1,0
